codigo,asentamiento,tipo,clave_tipo,municipio
66410,Miraflores,Colonia,9,46
66410,La Enramada,Colonia,9,46
66410,Benito Juárez,Colonia,9,46
66410,Nicolás Bravo,Colonia,9,46
66412,Centro de Desarrollo Comunitario CEDECO,Gran usuario,22,46
66413,Bosques del Roble,Colonia,9,46
66413,El Naranjal,Colonia,9,46
66413,San Isidro,Colonia,9,46
66413,Rincón del Roble,Colonia,9,46
66413,San Bartolo,Colonia,9,46
66414,Jardines de San Nicolás,Colonia,9,46
66414,Residencial San Nicolás,Colonia,9,46
66414,Roble San Nicolás Sector 2,Colonia,9,46
66414,Roble San Nicolás Sector 3,Colonia,9,46
66414,Residencial Roble Cuarto Sector,Colonia,9,46
66414,Roble San Nicolás,Colonia,9,46
66414,El Fundador,Colonia,9,46
66414,Residencial El Roble,Colonia,9,46
66415,Villa Luz,Colonia,9,46
66415,Fomerrey 4 Mujeres Ilustres,Fraccionamiento,21,46
66415,Héroes de México,Colonia,9,46
66417,Valle Del Roble,Colonia,9,46
66417,Anáhuac Sendero,Fraccionamiento,21,46
66417,Valle de Las Alamedas,Colonia,9,46
66417,Villas Del Roble,Colonia,9,46
66417,Hacienda del Roble,Fraccionamiento,21,46
66417,La Nogalera,Colonia,9,46
66417,Portal del Roble,Fraccionamiento,21,46
66418,Viejo Roble,Colonia,9,46
66418,Centenario II,Colonia,9,46
66418,Valle Dorado,Colonia,9,46
66418,Valle Sol,Fraccionamiento,21,46
66418,Residencial Roble Sector 2,Colonia,9,46
66420,Cerradas del Roble,Fraccionamiento,21,46
66420,Villa Universidad,Colonia,9,46
66420,Las Villas,Colonia,9,46
66420,Villazul,Colonia,9,46
66420,Residencial Periférico,Colonia,9,46
66420,Iturbide,Colonia,9,46
66422,El Mirador de San Nicolás (fomerrey 129),Colonia,9,46
66422,Rincón de Anáhuac,Colonia,9,46
66422,Villas de Anáhuac,Colonia,9,46
66422,Residencial Anáhuac Zona Norte,Colonia,9,46
66422,Paraíso de Anáhuac,Fraccionamiento,21,46
66422,Balcones de Anáhuac,Colonia,9,46
66422,Reserva de Anahuac,Fraccionamiento,21,46
66423,Nuevo Periférico,Colonia,9,46
66424,Periférico Norte,Colonia,9,46
66425,Parque Industrial Stiva Barragán,Zona industrial,37,46
66425,Zona Industrial,Zona industrial,37,46
66425,Getsemani,Colonia,9,46
66425,Estación Ramon Treviño,Colonia,9,46
66425,Privada Residencia Hacienda Anáhuac,Fraccionamiento,21,46
66425,Colinas de Anáhuac,Fraccionamiento,21,46
66425,Tabachines,Colonia,9,46
66427,Villarreal,Colonia,9,46
66428,Las Misiones,Colonia,9,46
66428,Casa Bella,Colonia,9,46
66428,Privada Casa Bella,Colonia,9,46
66430,San Antonio,Colonia,9,46
66430,La Gloria,Colonia,9,46
66430,El Refugio Sector 2,Colonia,9,46
66430,Los Álamos,Colonia,9,46
66430,San Ignacio,Fraccionamiento,21,46
66430,Francisco Villa,Colonia,9,46
66430,Los Nogales,Colonia,9,46
66430,El Refugio Sector 1,Colonia,9,46
66430,Betel,Colonia,9,46
66430,Congregación Mariano Escobedo,Colonia,9,46
66430,Santa Maria,Colonia,9,46
66430,Rincón de los Álamos,Fraccionamiento,21,46
66434,Rivera San Nicolás,Colonia,9,46
66435,Rincón de los Cedros,Colonia,9,46
66436,Las Nuevas Puente,Colonia,9,46
66436,Praderas de Santo Domingo,Colonia,9,46
66437,Vicente Guerrero (fomerrey 46),Colonia,9,46
66437,Poblado de Santo Domingo,Colonia,9,46
66437,Valle de San Carlos,Colonia,9,46
66437,Villas de Santo Domingo,Colonia,9,46
66438,Valle de Santo Domingo,Colonia,9,46
66438,Valle de las Flores,Colonia,9,46
66440,Unidad Laboral,Unidad habitacional,31,46
66440,Los Morales,Colonia,9,46
66440,Nuevo Mezquital,Colonia,9,46
66440,Los Nogales (Fomerrey 44),Colonia,9,46
66440,Torres de Santo Domingo,Colonia,9,46
66444,Pedregal de Santo Domingo,Colonia,9,46
66444,Paseo de los Andes,Colonia,9,46
66444,Carmen Romano de Lopez Portillo (fomerrey 27),Colonia,9,46
66444,Fuentes de Anáhuac,Fraccionamiento,21,46
66444,Prados de Santo Domingo Sector 1,Colonia,9,46
66444,Privada Santo Domingo,Condominio,10,46
66445,Albaterra Residencial,Fraccionamiento,21,46
66445,Jardines Del Mezquital,Colonia,9,46
66445,Fraccionamiento Industrial los Parques,Zona industrial,37,46
66445,Valle del Mezquital (Fomerrey 30),Colonia,9,46
66446,Paseo San Nicolás,Colonia,9,46
66446,Real Anáhuac,Fraccionamiento,21,46
66446,Anáhuac la Escondida,Fraccionamiento,21,46
66446,Balcones de Santo Domingo,Colonia,9,46
66446,Paseo  San Nicolás,Fraccionamiento,21,46
66447,Santo Domingo (Fom. 34),Colonia,9,46
66448,Los Naranjos,Colonia,9,46
66448,Residencial Santo Domingo,Colonia,9,46
66448,Arboledas de Santo Domingo,Colonia,9,46
66449,Fomerrey 119,Colonia,9,46
66449,Aquiles Serdán (Fomerrey 33),Colonia,9,46
66449,Arboledas del Mezquital,Colonia,9,46
66449,Torres de Santo Domingo (Fomerrey 118),Colonia,9,46
66449,Hacienda de Santo Domingo,Colonia,9,46
66449,Parques de Santo Domingo,Colonia,9,46
66449,Residencial Santo Domingo Sector 2,Colonia,9,46
66450,Royal,Fraccionamiento,21,46
66450,Cuauhtémoc,Colonia,9,46
66450,Chapultepec,Colonia,9,46
66450,Lomas del Roble,Colonia,9,46
66450,Avita Anáhuac,Fraccionamiento,21,46
66450,Anáhuac,Colonia,9,46
66450,El Roble,Colonia,9,46
66450,Valle de Anáhuac,Colonia,9,46
66450,Prival de Anahuac,Fraccionamiento,21,46
66450,Pedregal de Anáhuac,Fraccionamiento,21,46
66450,Viejo Anáhuac,Colonia,9,46
66452,Hojalata y Lamina Sa,Gran usuario,22,46
66455,Ciudad Universitaria,Colonia,9,46
66456,Parque Anáhuac,Colonia,9,46
66456,Potrero Anáhuac,Colonia,9,46
66456,Ancestra,Fraccionamiento,21,46
66457,Residencial Anáhuac,Colonia,9,46
66458,Roble Norte,Colonia,9,46
66459,Nuevo Laredo,Colonia,9,46
66460,Residencial las Puentes,Colonia,9,46
66460,Villa las Puentes,Colonia,9,46
66460,Las Puentes Sector 1,Colonia,9,46
66460,Las Puentes Sector 6,Fraccionamiento,21,46
66460,Las Puentes Sector 11,Fraccionamiento,21,46
66460,Las Puentes Sector 12,Fraccionamiento,21,46
66460,Jardín de las Puentes,Colonia,9,46
66460,Las Puentes Sector 3,Fraccionamiento,21,46
66460,Las Puentes Sector 5,Fraccionamiento,21,46
66460,Rincón de los Andes,Colonia,9,46
66460,Año de Juárez (Fomerrey 86),Colonia,9,46
66460,Las Puentes Sector 8,Fraccionamiento,21,46
66460,Las Puentes Sector 9,Fraccionamiento,21,46
66460,Rincón de las Puentes,Colonia,9,46
66460,Las Puentes Sector 2,Fraccionamiento,21,46
66460,Las Puentes Sector 7,Fraccionamiento,21,46
66460,Las Puentes Sector 15,Fraccionamiento,21,46
66460,Valle de las Puentes,Colonia,9,46
66460,Las Puentes Sector 4,Fraccionamiento,21,46
66460,Las Puentes Sector 10,Fraccionamiento,21,46
66460,Las Puentes Sector 14,Fraccionamiento,21,46
66460,Paseo de las Puentes,Colonia,9,46
66463,Jardines de Anáhuac,Colonia,9,46
66463,Bosques de Anáhuac,Fraccionamiento,21,46
66464,Residencial Nova,Colonia,9,46
66465,Colonial las Puentes,Fraccionamiento,21,46
66465,Hacienda las Puentes,Colonia,9,46
66465,Residencial las Palmas,Colonia,9,46
66465,Riveras de las Puentes,Colonia,9,46
66465,Arboledas de San Jorge,Colonia,9,46
66466,Balcones de las Puentes,Colonia,9,46
66468,Jardines de Santo Domingo,Colonia,9,46
66469,Julio Camelo Treviño,Colonia,9,46
66469,Villa Esperanza,Colonia,9,46
66470,Costa del Sol,Colonia,9,46
66470,Industrias del Vidrio Ampliación Oriente,Colonia,9,46
66470,Andalucía,Colonia,9,46
66470,Los Laureles,Colonia,9,46
66470,San Benito Del Lago,Fraccionamiento,21,46
66470,Rincón Del Oriente,Colonia,9,46
66470,Tacuba,Colonia,9,46
66470,Residencial Paseo de los Ángeles,Colonia,9,46
66470,Miguel Aleman,Colonia,9,46
66470,Villas de Oriente,Colonia,9,46
66470,Alcatraces Residencial,Fraccionamiento,21,46
66470,Vivenza,Fraccionamiento,21,46
66470,Residencial los Morales,Fraccionamiento,21,46
66473,Bosques de Lindavista,Colonia,9,46
66473,Blas Chumacero CTM,Fraccionamiento,21,46
66473,Los Cipreses,Colonia,9,46
66473,Parque La Talaverna,Colonia,9,46
66473,La Talaverna CROC,Unidad habitacional,31,46
66473,La Talaverna,Colonia,9,46
66473,Villas de San Miguel,Colonia,9,46
66473,Bosques de Lindavista Sector Diamante,Fraccionamiento,21,46
66475,Casa Blanca,Colonia,9,46
66475,Los Ángeles Sector 8,Fraccionamiento,21,46
66475,Los Ángeles Sector 7,Fraccionamiento,21,46
66475,San Ángel Casa Blanca,Colonia,9,46
66475,Villas de Casa Blanca,Colonia,9,46
66475,Jardines de Casa Blanca,Colonia,9,46
66476,Los Reales,Colonia,9,46
66476,Villa Luis,Fraccionamiento,21,46
66476,La Estancia,Colonia,9,46
66476,Ciudad Minera,Colonia,9,46
66477,Residencial Santa Fe,Fraccionamiento,21,46
66477,Hacienda los Angeles,Colonia,9,46
66477,La Fe,Colonia,9,46
66477,Hacienda las Fuentes,Fraccionamiento,21,46
66477,Del Lago,Colonia,9,46
66478,Los Ángeles Sector 4,Unidad habitacional,31,46
66478,Misión de San Cristóbal,Colonia,9,46
66478,Los Pinos,Fraccionamiento,21,46
66478,Palmas Diamante,Fraccionamiento,21,46
66478,Arboledas de San Cristóbal,Colonia,9,46
66478,Residencial San Cristóbal Sector Tres,Colonia,9,46
66478,Rincón de los Ángeles,Fraccionamiento,21,46
66478,Los Ángeles Sector 5,Unidad habitacional,31,46
66478,Rincón de Casa Blanca 1er Sector,Colonia,9,46
66478,Residencial los Angeles Sect 2,Colonia,9,46
66478,Residencial San Cristóbal,Colonia,9,46
66478,Villas de San Cristóbal,Colonia,9,46
66478,Cerradas de Casa Blanca,Fraccionamiento,21,46
66478,Residencial los Angeles Sect 1,Colonia,9,46
66478,Fresnos del Lago,Colonia,9,46
66478,Privadas de Casa Blanca,Colonia,9,46
66478,Los Ángeles Sector 3,Unidad habitacional,31,46
66478,Valle Casa Blanca,Colonia,9,46
66478,Misión de Casa Blanca,Colonia,9,46
66478,Rincón de Casa Blanca Sector 2,Colonia,9,46
66478,Quinta Montecarlo,Fraccionamiento,21,46
66479,Margarita Salazar,Colonia,9,46
66480,Paseo del Nogalar,Colonia,9,46
66480,Garza Cantu,Colonia,9,46
66480,Jose Lopez Portillo,Colonia,9,46
66480,Residencial Nogalar,Colonia,9,46
66480,Valle de las Granjas (fomerrey 13),Colonia,9,46
66480,Living San Nicolás,Fraccionamiento,21,46
66480,Bosques del Nogalar,Colonia,9,46
66480,Diaz Ordaz,Colonia,9,46
66480,Azteca (Fomerrey 11),Colonia,9,46
66480,Privadas San Nicolás,Fraccionamiento,21,46
66480,Valle Azteca (fomerrey 12),Colonia,9,46
66480,Valle Del Nogalar,Colonia,9,46
66480,Deportivo Lagrange,Colonia,9,46
66482,Mercado de Abastos Estrella,Colonia,9,46
66482,Predio Aldape,Colonia,9,46
66484,Antiguo Nogalar,Colonia,9,46
66484,Futuro Nogalar,Colonia,9,46
66484,Industrial Nogalar,Colonia,9,46
66485,Bosques de Santo Domingo (Fomerrey 92),Colonia,9,46
66485,Rincón Del Nogalar,Colonia,9,46
66486,Hacienda Nogalar,Colonia,9,46
66486,La Morena (fomerrey 65),Colonia,9,46
66486,Jardines Del Nogalar (fomerrey 28),Colonia,9,46
66486,Salvador Allende,Colonia,9,46
66486,Privada Nogalar,Fraccionamiento,21,46
66486,4 de Octubre Fomerrey 72,Colonia,9,46
66488,Floridos Bosques Del Nogalar (fomerrey 90),Colonia,9,46
66489,Lagos de Chapultepec (fomerrey 69),Colonia,9,46
66490,Constituyentes de Queretaro Sector 2,Unidad habitacional,31,46
66490,Constituyentes de Queretaro Sector 1,Colonia,9,46
66490,Peña Guerra,Colonia,9,46
66490,Industrias del Vidrio Ampliación Norte Sector 3,Colonia,9,46
66490,Residencial Rivera Sector 2,Colonia,9,46
66490,Nuevo Mundo,Colonia,9,46
66490,Colonial Lagrange,Colonia,9,46
66490,Francisco Garza Sada,Colonia,9,46
66490,Constituyentes de Queretaro Sector 5,Unidad habitacional,31,46
66490,Industrias del Vidrio Ampliación Norte Sector 1,Colonia,9,46
66490,INFONAVIT Valle de Lagrange,Colonia,9,46
66490,Constituyentes de Queretaro Sector 3,Unidad habitacional,31,46
66490,Constituyentes de Queretaro Sector 4,Unidad habitacional,31,46
66490,Constituyentes de Queretaro Sector 6,Unidad habitacional,31,46
66490,Antiguo Corral de Piedra,Colonia,9,46
66490,Residencial Riviera Sector 1,Fraccionamiento,21,46
66490,Industrias del Vidrio Ampliación Norte Sector 4,Colonia,9,46
66490,Ciudad Ideal,Colonia,9,46
66490,Industrias del Vidrio Ampliación Norte Sector 2,Colonia,9,46
66493,Conductores Monterrey Sa,Gran usuario,22,46
66494,Central de Carga,Colonia,9,46
66495,Hacienda los Morales,Colonia,9,46
66496,Alejandría,Fraccionamiento,21,46
66496,Valle de los Morales,Colonia,9,46
66496,Fidel Velázquez Sánchez,Colonia,9,46
66499,Residencial San Felipe,Colonia,9,46
66499,Los Mezquites,Fraccionamiento,21,46
66499,Hacienda Lagrange,Colonia,9,46
66550,El Jaral,Colonia,9,10
66550,El Carmen Centro,Colonia,9,10
66550,Villas del Arco,Fraccionamiento,21,10
66550,El Mirador,Colonia,9,10
66553,Vistas del Carmen,Fraccionamiento,21,10
66553,Rincón del Carmen,Colonia,9,10
66553,Alianza Real,Colonia,9,10
66556,Parque Industrial el Carmen,Zona industrial,37,10
66557,Bella Aurora,Fraccionamiento,21,10
66557,Paseo del Carmen,Colonia,9,10
66557,Privadas del Carmen,Colonia,9,10
66563,Los González,Colonia,9,10
66580,Privadas los Prados,Fraccionamiento,21,10
66580,Privadas El Jaral,Fraccionamiento,21,10
66580,Valle del Jaral,Fraccionamiento,21,10
66580,El Jaral,Fraccionamiento,21,10
66580,Villas del Jaral,Fraccionamiento,21,10
66583,Buena Vista,Fraccionamiento,21,10
66600,Futuro Apodaca,Colonia,9,6
66600,Presidentes Municipales,Colonia,9,6
66600,Santa Rosa II,Colonia,9,6
66600,San Francisco,Colonia,9,6
66600,Moderno Apodaca,Colonia,9,6
66600,Manuel Villarreal,Colonia,9,6
66600,Homero Sepúlveda,Colonia,9,6
66600,Apodaca Centro,Colonia,9,6
66603,Valle de San Francisco,Fraccionamiento,21,6
66603,Parque Industrial Apodaca,Zona industrial,37,6
66603,Parque Industrial Kronos,Zona industrial,37,6
66603,Parque Industrial Monterrey,Zona industrial,37,6
66603,Pimsa Oriente,Zona industrial,37,6
66603,Residencial San Francisco,Colonia,9,6
66603,Kalos Apodaca,Zona industrial,37,6
66603,Parque Industrial Elicán,Zona industrial,37,6
66604,Privada Santa Martha,Fraccionamiento,21,6
66604,Parque Industrial Kuadrum,Zona industrial,37,6
66604,Capellanía Residencial,Fraccionamiento,21,6
66604,Altabrisa Premier,Fraccionamiento,21,6
66604,Los Molinos San Francisco,Fraccionamiento,21,6
66604,Bosque de Agua,Colonia,9,6
66604,Crystal Lagoons,Fraccionamiento,21,6
66604,Burócratas Municipales,Colonia,9,6
66604,Reserva San Francisco,Fraccionamiento,21,6
66604,Santa Rosa,Fraccionamiento,21,6
66604,Reserva San Francisco Sector Norte,Fraccionamiento,21,6
66604,Casas Reales,Colonia,9,6
66604,Los Castaños Privada Residencial,Fraccionamiento,21,6
66604,Altabrisa,Fraccionamiento,21,6
66605,Pedregal de Apodaca,Colonia,9,6
66605,Nova Apodaca,Colonia,9,6
66605,Benito Juárez,Colonia,9,6
66605,Teresita,Colonia,9,6
66605,Residencial Apodaca,Fraccionamiento,21,6
66606,Rinconada Colonial,Colonia,9,6
66606,Katavia Residencial,Fraccionamiento,21,6
66606,Cerradas de Rinconada,Fraccionamiento,21,6
66606,Privadas de Rinconada,Fraccionamiento,21,6
66606,Villas Coloniales,Fraccionamiento,21,6
66606,Sierra la Esperanza,Fraccionamiento,21,6
66606,Alvento,Fraccionamiento,21,6
66607,Parque Industrial Avante Apodaca,Zona industrial,37,6
66607,Hacienda los Guajardo,Fraccionamiento,21,6
66607,Paraje Santa Rosa,Colonia,9,6
66607,Quinta Real,Fraccionamiento,21,6
66607,Valle de Salduero,Fraccionamiento,21,6
66607,Paseo de los Nogales Santa Rosa,Fraccionamiento,21,6
66607,Paraje Santa Rosa Sector Norte,Colonia,9,6
66607,Valle la Rioja,Fraccionamiento,21,6
66607,Santa Rosa de Lima,Colonia,9,6
66609,Privalia Concordia,Fraccionamiento,21,6
66609,Cerradas Concordia,Fraccionamiento,21,6
66609,Estancias Valle de Plata,Fraccionamiento,21,6
66609,Radica,Fraccionamiento,21,6
66610,Amberes Residencial,Fraccionamiento,21,6
66610,Privadas de Santa Rosa Sector Dos,Fraccionamiento,21,6
66610,Prados de Santa Rosa,Colonia,9,6
66610,Los Ébanos Doceavo Sector,Colonia,9,6
66610,Bosques de Santa Rosa,Fraccionamiento,21,6
66610,Los Ébanos Octavo Sector,Colonia,9,6
66610,Los Ébanos Décimo Sector,Colonia,9,6
66610,Balcones de Santa Rosa 1,Colonia,9,6
66610,Rincón de Santa Rosa,Colonia,9,6
66610,Pedregal del Valle,Fraccionamiento,21,6
66610,Bonaterra,Fraccionamiento,21,6
66610,Villas de Santa Rosa,Fraccionamiento,21,6
66610,Jardines de Santa Rosa,Fraccionamiento,21,6
66610,Los Ébanos Noveno Sector,Colonia,9,6
66610,Quinta Colonial Apodaca,Fraccionamiento,21,6
66610,Antigua Santa Rosa,Fraccionamiento,21,6
66610,Privadas de Santa Rosa,Fraccionamiento,21,6
66610,Arbado Castañares,Fraccionamiento,21,6
66610,Los Ébanos Onceavo Sector,Colonia,9,6
66610,Valle de los Nogales,Fraccionamiento,21,6
66610,Los Murales,Fraccionamiento,21,6
66610,Los Ébanos Séptimo Sector,Colonia,9,6
66610,Ex Hacienda Santa Rosa,Colonia,9,6
66610,Valle de los Nogales Residencial,Fraccionamiento,21,6
66610,Los Soles,Fraccionamiento,21,6
66612,Lombardía Residencial,Fraccionamiento,21,6
66612,Valle de San Andrés Segundo Sector,Colonia,9,6
66612,Valle de las Bugambilias,Colonia,9,6
66612,Manantial Primer Sector,Colonia,9,6
66612,Los Ébanos Sexto Sector,Colonia,9,6
66612,El Molino,Colonia,9,6
66612,Las Huertas,Fraccionamiento,21,6
66612,Aria Residencial,Fraccionamiento,21,6
66612,Nuevo las Puentes Tercer Sector,Colonia,9,6
66612,Los Ébanos Cuarto Sector,Colonia,9,6
66612,Valle de las Palmas Tercer Sector,Colonia,9,6
66612,Misión de Fundadores,Fraccionamiento,21,6
66612,Ébanos Norte Uno,Colonia,9,6
66612,Misión del Parque,Fraccionamiento,21,6
66612,Valle de San Andrés Tercer Sector,Colonia,9,6
66612,Andalucía,Colonia,9,6
66612,Nuevo las Puentes Primer Sector,Colonia,9,6
66612,Villa las Puentes,Fraccionamiento,21,6
66612,Misión de San José Residencias,Fraccionamiento,21,6
66612,Ébanos Norte Tres,Colonia,9,6
66612,Privadas del Rey,Colonia,9,6
66612,Los Encinos,Fraccionamiento,21,6
66612,Valle de las Palmas Segundo Sector,Colonia,9,6
66612,Manantial Segundo Sector,Colonia,9,6
66612,Bosque Real Segundo Sector,Colonia,9,6
66612,Bosque Real Tercer Sector,Colonia,9,6
66612,Villas Premier,Colonia,9,6
66612,Ébanos Norte Cuatro,Colonia,9,6
66612,Las Estancias,Colonia,9,6
66612,Muran Residencial,Fraccionamiento,21,6
66612,Valle de San Andrés Primer Sector,Colonia,9,6
66612,Insurgentes,Colonia,9,6
66612,Nuevo las Puentes Segundo Sector,Colonia,9,6
66612,Los Ébanos Quinto Sector,Colonia,9,6
66612,Valle de las Palmas Cuarto Sector,Colonia,9,6
66612,Hacienda Santa Isabel,Colonia,9,6
66612,Misión de San José Privadas,Fraccionamiento,21,6
66612,Los Ébanos Primer Sector,Colonia,9,6
66612,Prados Del Virrey,Colonia,9,6
66612,Valle de Apodaca,Colonia,9,6
66612,Metroplex,Colonia,9,6
66612,Cortijo las Palmas,Colonia,9,6
66612,Bosque Real Primer Sector,Colonia,9,6
66612,Los Ébanos Tercer Sector,Colonia,9,6
66612,Jardines de las Palmas,Colonia,9,6
66612,Hacienda las Yucas,Colonia,9,6
66612,Valle de las Palmas Sexto Sector,Colonia,9,6
66612,Los Ébanos Segundo Sector,Colonia,9,6
66612,Valle de San Andrés Cuarto Sector,Colonia,9,6
66612,Prados de los Pinos,Colonia,9,6
66612,Jardines de San Andrés,Fraccionamiento,21,6
66612,Real de San Andres,Fraccionamiento,21,6
66612,Valle de las Palmas Quinto Sector,Colonia,9,6
66612,Ébanos Norte Dos,Colonia,9,6
66612,Santa Alicia,Colonia,9,6
66613,Los Altos,Colonia,9,6
66613,Moisés Sáenz,Colonia,9,6
66613,Parque Industrial Jardínes de Monterrey,Zona industrial,37,6
66613,Paseo de Apodaca,Fraccionamiento,21,6
66613,Privadas del Rey II,Fraccionamiento,21,6
66613,Jardines de Monterrey I,Colonia,9,6
66613,Los Lirios,Fraccionamiento,21,6
66613,Jardines de Monterrey II,Colonia,9,6
66613,Los Amarantos,Fraccionamiento,21,6
66613,Fundadores,Colonia,9,6
66613,Balcones del Norte III,Colonia,9,6
66613,Los Nuevos Vergeles,Rancho,48,6
66613,Residencial Moisés Sáenz,Colonia,9,6
66613,Jardines de Monterrey III,Colonia,9,6
66613,Santa Elena,Fraccionamiento,21,6
66614,Paseo de Santa Rosa,Fraccionamiento,21,6
66614,Portal de Santa Rosa,Fraccionamiento,21,6
66614,Kalos Santa Rosa,Zona industrial,37,6
66614,Ventura de Santa Rosa,Fraccionamiento,21,6
66614,Renaceres,Fraccionamiento,21,6
66614,Misión de los Olivos,Fraccionamiento,21,6
66614,Milimex Santa Rosa,Zona industrial,37,6
66614,Cosmópolis,Fraccionamiento,21,6
66614,Arboledas de Santa Rosa,Fraccionamiento,21,6
66614,Parque Industrial Azteca,Zona industrial,37,6
66614,Cosmópolis Octavo Sector,Fraccionamiento,21,6
66616,Cuartel General 7a. Z. M.,Zona militar,47,6
66616,Parque Industrial Aeropuerto 1er Sector,Zona industrial,37,6
66616,Entronque Laredo-Salinas Victoria,Colonia,9,6
66620,Triana,Fraccionamiento,21,6
66620,Asturias Residencial,Fraccionamiento,21,6
66620,Agua Fría,Colonia,9,6
66620,Rincón de Galicia,Fraccionamiento,21,6
66620,Valle Azul,Fraccionamiento,21,6
66620,Cerritos de Agua Fría,Colonia,9,6
66623,Ciudad Natura,Colonia,9,6
66623,Avatares de Apodaca,Fraccionamiento,21,6
66623,Artemio Treviño,Colonia,9,6
66626,VYNMSA Aeropuerto Apodaca Industrial Park,Zona industrial,37,6
66626,Interamerican,Zona industrial,37,6
66626,Parque Industrial Villacero,Zona industrial,37,6
66626,Parque Industrial Milenium,Zona industrial,37,6
66626,Almería,Fraccionamiento,21,6
66626,Parque Industrial Stiva Aeropuerto,Zona industrial,37,6
66627,Parque Industrial Hasna,Zona industrial,37,6
66627,Apodaca Technology Park,Zona industrial,37,6
66627,ProLogis Park Apodaca,Zona industrial,37,6
66628,Parque Industrial Milenium Innova,Zona industrial,37,6
66628,Parque de Investigación e Inovación Tecnológica,Equipamiento,17,6
66629,Monterrey (General Mariano Escobedo),Aeropuerto,1,6
66630,Privada los Olmos,Fraccionamiento,21,6
66630,Calabria Residencial,Fraccionamiento,21,6
66630,Hacienda Del Moro,Fraccionamiento,21,6
66630,Las Américas,Colonia,9,6
66630,Ejido Mezquital,Colonia,9,6
66630,Hacienda los Nogales,Fraccionamiento,21,6
66630,Vellanía Residencial,Fraccionamiento,21,6
66630,Garcia Mireles,Colonia,9,6
66630,Viejo Mezquital,Colonia,9,6
66630,Francisco Martinez,Colonia,9,6
66630,Arboledas del Mezquital,Fraccionamiento,21,6
66630,Cantizales,Fraccionamiento,21,6
66630,Privada 103,Fraccionamiento,21,6
66630,Francisco Elizondo,Colonia,9,6
66630,El Mezquital,Colonia,9,6
66632,Rincón de la Moraleja,Fraccionamiento,21,6
66632,Cerradas Magenta,Fraccionamiento,21,6
66632,Valle Del Mezquital,Colonia,9,6
66632,Villas del Mezquital,Colonia,9,6
66632,Desarrollo Industrial GP Apodaca 2,Zona industrial,37,6
66632,Hacienda Del Mezquital,Colonia,9,6
66632,Nuevo Mezquital,Colonia,9,6
66632,Cerradas del Parque,Fraccionamiento,21,6
66632,Cerradas de Santa Rosa,Fraccionamiento,21,6
66632,Balcones Del Mezquital,Colonia,9,6
66632,Privadas Borneo,Fraccionamiento,21,6
66632,Cantu,Colonia,9,6
66632,Ex Hacienda San Francisco,Fraccionamiento,21,6
66632,José María García Ponce,Colonia,9,6
66632,Recova Residencial,Fraccionamiento,21,6
66633,Orion Residencial,Fraccionamiento,21,6
66633,Álamos del Parque,Colonia,9,6
66633,Noria Sur,Colonia,9,6
66633,Parque Industrial JM,Zona industrial,37,6
66633,Ventura de Asís Primer Sector,Fraccionamiento,21,6
66633,Parque Industrial Omolap,Zona industrial,37,6
66633,San Ignacio,Colonia,9,6
66633,Deportivo Huinalá,Fraccionamiento,21,6
66633,Rincón de la Gloria,Fraccionamiento,21,6
66633,Fresnos del Lago,Colonia,9,6
66633,Privadas Del Parque,Colonia,9,6
66633,Multipark Parque,Zona industrial,37,6
66633,La Encarnación,Colonia,9,6
66633,Los Álamos,Fraccionamiento,21,6
66633,Parque Industrial Kalos Encarnación,Zona industrial,37,6
66633,Jardines de San Jorge,Fraccionamiento,21,6
66633,Hacienda Santa Fe,Colonia,9,6
66633,Privada Antigua Huinalá,Fraccionamiento,21,6
66633,Monterrey Business Park,Zona industrial,37,6
66633,Deportivo Huinalá Mundialista,Fraccionamiento,21,6
66633,Alianza,Zona industrial,37,6
66633,Parque Industrial México,Zona industrial,37,6
66633,Residencial Joyas de Huinalá,Fraccionamiento,21,6
66633,Kalos Miguel Alemán,Zona industrial,37,6
66633,Ventura de Asís Segundo Sector,Fraccionamiento,21,6
66633,Parque Industrial Titan,Zona industrial,37,6
66633,Mirador Huinalá,Colonia,9,6
66633,Los Arrecifes,Colonia,9,6
66633,Torre de Campo,Colonia,9,6
66633,Noria Norte,Colonia,9,6
66633,Valle de los Álamos,Colonia,9,6
66633,Regio Parque Industrial,Zona industrial,37,6
66634,Villas de Huinalá,Fraccionamiento,21,6
66634,Privadas Santa Fe,Colonia,9,6
66634,Encinos Residencial,Fraccionamiento,21,6
66634,Privada la Castaña,Colonia,9,6
66634,Campestre CTM,Colonia,9,6
66634,Axis Mty,Zona industrial,37,6
66634,Montalto Residencial,Fraccionamiento,21,6
66634,Independencia,Unidad habitacional,31,6
66634,Misión de San Patricio,Fraccionamiento,21,6
66634,El Milagro,Zona industrial,37,6
66634,Valle de Huinalá,Fraccionamiento,21,6
66634,Jacarandas Sector 1,Colonia,9,6
66634,Privadas Premier,Fraccionamiento,21,6
66634,Residencial las Provincias,Fraccionamiento,21,6
66634,Iltamarindo,Fraccionamiento,21,6
66635,Nueva Democracia,Colonia,9,6
66635,Villa Luz,Colonia,9,6
66635,Paseo Palmas I,Colonia,9,6
66635,Portal Anáhuac,Fraccionamiento,21,6
66635,Hacienda las Palmas II,Colonia,9,6
66635,Valle de las Palmas Primer Sector,Colonia,9,6
66635,Enramada VII,Colonia,9,6
66635,Enramada III,Colonia,9,6
